↑  Dept,Division,Course,Last Name,First Name,Term,Year,Item 11. I found the course intellectually stimulating.,Item 22. The course provided me with a deeper understanding of the subject matter.,Item 33. The instructor created a course atmosphere that was conducive to my learning.,"Item 44. Course projects, assignments, tests and/or exams improved my understanding of the course material.","Item 55. Course projects, assignments, tests and/or exams provided opportunity for me to demonstrate an understanding of the course material.","Item 66. Overall, the quality of my learning experience in this course was:",Instructor generated enthusiasm,Course Workload,I would recommend this course,Number of Students Invited,Number of Respondents
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101 (B),Barac,Victor,Summer,2017,3.5,3.8,3,3.5,3.5,3,2.8,3.3,3.3,40,6
ANT,ARTSC,Language & Society ANT253H1-S-LEC0101,Danesi,Marcel,Summer,2017,4.2,4.4,4.7,4.3,4.3,4.4,4.8,2.7,4.6,143,33
ANT,ARTSC,Tourism & Global ANT324H1-S-LEC0101,Satsuka,Shiho,Summer,2017,4.5,4.8,4.3,4.3,4.2,4.4,4.3,3,4.3,37,13
ANT,ARTSC,Ant & New Technologies ANT349H1-S-LEC0101,Visan,Laura,Summer,2018,4.4,4.8,4.7,4.3,4.4,4.4,4.3,3,4.5,34,12
ANT,ARTSC,Arch Field Methods ARH306Y1-Y-LEC0101,Duffy,Paul,Summer,2018,4.6,4.8,4.6,3.8,4,4.2,4.6,3.2,4.2,14,5
ANT,ARTSC,Arch Field Methods ARH306Y1-Y-LEC0101,Stewart,Sarah,Summer,2018,4.6,4.8,4.4,3.8,4,4.2,4.2,3.2,4.2,14,5
ANT,ARTSC,Core Concepts Social ANT207H1-S-LEC0101,Clark,Dylan,Summer,2018,4.8,4.8,4.9,4.5,4.7,4.7,4.9,3.7,4.3,49,17
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101 (B),Clark,Dylan,Summer,2018,3.5,3.5,3.1,3,2.8,2.6,3.4,3.9,3,61,8
ANT,ARTSC,Language & Society ANT253H1-S-LEC0101,Danesi,Marcel,Summer,2018,4.2,4.1,4.5,3.9,4,4.1,4.5,2.6,4.2,162,31
ANT,ARTSC,Ant of Contemp World ANT204H1-F-LEC0101,Clark,Dylan,Summer,2018,4.3,4.3,4.5,3.6,3.8,4.1,4.9,3.3,3.9,54,14
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101 (A),Lehman,Shawn,Summer,2018,4.1,4.3,4.2,4,3.9,3.6,4.2,3.6,3.9,67,10
ANT,ARTSC,Tourism & Global ANT324H1-F-LEC0101,Satsuka,Shiho,Summer,2018,4.2,4.5,4.3,4.3,4.3,4.3,4.4,3.1,4.1,42,16
ANT,ARTSC,Ant of Contemp World ANT204H1-F-LEC0101,Clark,Dylan,Summer,2017,4.7,4.6,4.8,4.3,4.3,4.6,4.8,3.6,4.7,47,12
ANT,ARTSC,Anthropology of Food ANT346H1-F-LEC0101,Clark,Dylan,Summer,2017,3.8,4,4.3,3.4,3.8,3.7,4.3,3.4,3.6,58,17
ANT,ARTSC,Arch Field Methods ARH306Y1-F-LEC0101,Duffy,Paul,Summer,2017,4.7,4.8,5,4.5,4.5,4.5,4.7,3.3,4.7,11,6
ANT,ARTSC,Arch Field Methods ARH306Y1-F-LEC0101,Stewart,Sarah,Summer,2017,4.7,4.8,4.8,4.5,4.5,4.5,4.8,3.3,4.7,11,6
ANT,ARTSC,Intro to Virtual Anthropology ANT437H1-F-LEC0101,Viola,T.,Summer,2017,4.9,5,4.9,4.9,4.8,4.8,4.8,3.1,4.6,9,9
ANT,ARTSC,Social Ant of Gender ANT343H1-F-LEC5101,Nixon,Kevin,Summer,2017,4.3,4,3.5,3.5,3.7,3.3,4.7,4.3,4.2,23,6
ANT,ARTSC,Special Topics ANT396Y0-S-LEC3001,Urbancic,Anne,Summer,2017,5,5,4.9,5,5,4.9,5,2.7,5,28,7
ANT,ARTSC,Topics: Anthro & Hist JAH391Y0-S-LEC3001,Kalmar,Ivan,Summer,2017,3.6,3.5,3.4,3.5,3.7,3.1,4,3.1,2.5,25,11
ANT,ARTSC,Core Concepts Social ANT207H1-S-LEC0101,Taylor,Jessica,Summer,2017,4.2,4.2,4.3,3.8,3.8,3.8,4.2,3.2,3.7,53,21
ANT,ARTSC,Ant of Contemp World ANT204H1-LEC0101,Riskedahl,Diane,Summer,2014,3.3,3.5,3.8,3.6,3.3,3.3,3.9,3.3,3.2,43,14
ANT,ARTSC,Ant Social Movements ANT366H1-LEC5101,Jofre,Daniella,Summer,2014,2,1.8,1.9,1.9,2.2,1.8,2.4,3.3,1.9,29,15
ANT,ARTSC,Anthrop of Health ANT348H1-S -LEC0101,Maxwell,Krista,Summer,2014,4.3,4.3,4.3,4,4,3.9,4,4.1,3.9,21,14
ANT,ARTSC,Anthropology of Food ANT346H1-S -LEC5101,Kappeler,Aaron,Summer,2014,4.5,4.6,4.9,4.2,4.4,4.6,4.8,3.1,4.7,67,25
ANT,ARTSC,Arch Field Methods ARH306Y1-LEC0101,Banning,Edward,Summer,2014,4.4,4.7,4.8,4.6,4.4,4.8,4.8,3.6,4.8,22,9
ANT,ARTSC,Arch Field Methods ARH306Y1-LEC0101,Stewart,Sarah,Summer,2014,4.4,4.7,4.8,4.6,4.4,4.8,4.8,3.6,4.8,22,9
ANT,ARTSC,Core Concepts Social ANT207H1-LEC0101,Stinson,James,Summer,2014,4.2,4.3,4.1,3.6,3.8,3.8,3.9,3.1,4.2,60,25
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Lehman,Shawn,Summer,2014,3.2,3.2,3.3,3.1,2.8,2.8,3.7,3.2,3.2,53,12
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101 (STINSON),Stinson,James,Summer,2014,3.2,3.5,3.2,2.8,2.6,2.8,3.4,2.8,2.9,53,16
ANT,ARTSC,Intro Archaeology ANT200Y1-LEC5101,Humphrey,Emma,Summer,2014,4,4.1,4.4,3.8,4,4.3,4.2,3,4.1,38,12
ANT,ARTSC,Language & Society ANT253H1-LEC5101,Danesi,Marcel,Summer,2014,3.2,3.3,3.6,2.7,2.8,3,4.1,2.4,3.6,108,27
ANT,ARTSC,Paleoant Fld School ANT330Y0-S -LEC3001,Begun,David,Summer,2014,4.5,4.5,4.7,4.7,4.7,4.2,4.5,2.8,4.5,8,6
ANT,ARTSC,Social Ant of Gender ANT343H1-LEC0101,Clark,Dylan,Summer,2014,4.6,4.5,4.2,3.8,3.9,4,4.6,3.8,4.1,31,16
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Lehman,Shawn,Summer,2013,4.1,4.2,4.7,3.2,3.5,3.5,N/A,2.9,3.8,53,17
ANT,ARTSC,Intro Archaeology ANT200Y1-LEC5101,Patton,Anna,Summer,2013,4,4.2,4.4,4.1,3.9,4.1,N/A,2.6,4.1,40,12
ANT,ARTSC,Ant of Contemp World ANT204H1-LEC0101,Cohen,Saul,Summer,2013,4.5,4.3,4.5,4.1,4.1,4,N/A,2.9,4.1,60,19
ANT,ARTSC,Core Concepts Social ANT207H1-LEC0101,Taylor,Jessica,Summer,2013,3.7,3.7,3.4,3.7,3.8,3.3,N/A,3.2,3.4,64,17
ANT,ARTSC,Language & Society ANT253H1-LEC5101,Danesi,Marcel,Summer,2013,4,4.1,4.5,3.3,3.3,3.6,N/A,2.8,4.2,95,22
ANT,ARTSC,Glob Hlth Anth Persp ANT345H1-LEC0101,Sikstrom,Laura,Summer,2013,4.6,4.5,4.5,4.1,4.3,4.3,N/A,3.3,4.6,48,12
ANT,ARTSC,Arch Field Methods ARH306Y1-LEC0101,Banning,Edward,Summer,2013,4.7,4.8,4.7,4.7,4.7,4.8,N/A,3.3,4.7,20,6
ANT,ARTSC,Arch Field Methods ARH306Y1-LEC0101,Stewart,Sarah,Summer,2013,4.7,4.8,4.8,4.7,4.7,4.8,N/A,3.3,4.7,20,6
ANT,ARTSC,Special Topics in ANT ANT390H1-S-LEC0101,Kisin,Eugenia,Winter,2016,4.6,4.7,4.7,4.6,4.5,4.6,4.7,3,4.8,32,20
ANT,ARTSC,Anthropol Childcare ANT435H1-S-LEC0101,Sikstrom,Laura,Summer,2015,4.2,4,4,3.7,3.8,3.8,4,4.2,3.9,18,9
ANT,ARTSC,Anthropology of Food ANT346H1-F-LEC5101,Kappeler,Aaron,Summer,2015,5,4.9,5,4.7,4.8,5,5,3.3,5,46,22
ANT,ARTSC,Ant of Contemp World ANT204H1-F-LEC0101,Taylor,Jessica,Summer,2015,3.3,3.4,3.8,3.3,3.7,3.3,4.2,2.8,3.2,53,9
ANT,ARTSC,Arch Field Methods ARH306Y1-F-LEC0101,Banning,Edward,Summer,2015,4.2,4.6,3.4,3.7,3.8,3.4,3.4,3.9,3.7,16,9
ANT,ARTSC,Arch Field Methods ARH306Y1-F-LEC0101,Stewart,Sarah,Summer,2015,4.2,4.6,4.2,3.7,3.8,3.4,4.3,3.9,3.7,16,9
ANT,ARTSC,Core Concepts Social ANT207H1-S-LEC0101,Fokwang,Jude,Summer,2015,3.8,3.9,4.1,3.7,3.9,3.8,4.1,3.2,3.8,50,24
ANT,ARTSC,Environ & Globaliz ANT364H1-S-LEC5101,Clark,Dylan,Summer,2015,3.7,3.6,3.5,3.1,3.2,2.9,3.9,3.8,2.5,42,14
ANT,ARTSC,Glob Hlth Anth Persp ANT345H1-F-LEC0101,Sikstrom,Laura,Summer,2015,4.9,4.7,4.7,4.4,4.1,4.1,4.7,3.4,4.6,33,7
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101 (B),Rudiak-Gould,Peter,Summer,2015,4.1,3.9,4.4,3.6,3.7,3.9,4.5,3.2,4,55,27
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101 (LEHMAN),Lehman,Shawn,Summer,2015,3.9,4.1,3.7,3.3,3.4,3.6,4.4,3,3.9,64,16
ANT,ARTSC,Intro Archaeology ANT200Y1-Y-LEC5101,Gregg,Michael,Summer,2015,4.8,4.8,4.9,4.9,4.7,4.6,4.7,3.1,4.7,25,10
ANT,ARTSC,Language & Society ANT253H1-F-LEC5101,Danesi,Marcel,Summer,2015,4.2,4.2,4.6,4.1,4.4,4.1,4.6,2.8,4.5,105,24
ANT,ARTSC,Liv Primate Adapt ANT333Y1-Y-LEC0101,Reid,Michael,Summer,2015,4.8,5,5,4.8,4.8,5,5,3.1,4.9,22,9
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC2001,Friesen,T,Winter,2014,3.5,3.7,2.8,3.5,3.7,3,3.2,2.8,3.2,17,9
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC2001,Kalmar,Ivan,Winter,2014,3.5,3.7,3.5,3.5,3.7,3,4,2.8,3.2,17,9
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC2001,Lehman,Shawn,Winter,2014,3.5,3.7,3.3,3.5,3.7,3,4.3,2.8,3.2,17,9
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC2001,Stinson,James,Winter,2014,3.5,3.7,3.2,3.5,3.7,3,3.5,2.8,3.2,17,9
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Friesen,T,Winter,2014,3.3,3.7,3.1,3.3,3.3,3.1,3.1,2.7,3.4,810,311
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Kalmar,Ivan,Winter,2014,3.3,3.7,4.2,3.3,3.3,3.1,4.3,2.7,3.4,810,311
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Lehman,Shawn,Winter,2014,3.3,3.7,4.3,3.3,3.3,3.1,4.4,2.7,3.4,810,311
ANT,ARTSC,Intro Anthropology ANT100Y1-LEC5101,Stinson,James,Winter,2014,3.3,3.7,3.1,3.3,3.3,3.1,3.1,2.7,3.4,810,311
ANT,ARTSC,Intro Archaeology ANT200Y1-LEC5101,Chazan,Michael,Winter,2014,3.5,4,3.3,3.8,3.8,3.4,3.7,2.9,3.4,258,99
ANT,ARTSC,Nature of Humans ANT203Y1-LEC5101,MacKenzie,Amber,Winter,2014,4.4,4.6,4.6,4.2,4.2,4.2,4.5,2.9,4.5,201,77
ANT,ARTSC,Core Concepts Social ANT207H1-LEC0101,Boddy,Janice,Winter,2014,3.2,3.5,3.1,3.3,3.4,3,3.2,3.1,3.1,269,103
ANT,ARTSC,Med Ant Evol Perspec ANT208H1-LEC0101,Little,Christopher,Winter,2014,3.1,3.3,2.4,2.9,3,2.5,2.3,3.1,2.7,306,110
ANT,ARTSC,Ant of Youth Culture ANT322H1-LEC0101,Danesi,Marcel,Winter,2014,3.5,3.6,4,3,2.9,3.3,4.5,2.8,3.9,287,98
ANT,ARTSC,Metropolis: Global Cities ANT347Y1-LEC0101,Kelly,Sharon,Winter,2014,3.8,3.9,4.3,4,4,3.7,4.5,3.3,3.7,63,33
ANT,ARTSC,Ant of Religion ANT356H1-LEC5101,Dagtas,Mahiye,Winter,2014,3.3,3.6,3,3.4,3.6,3,2.9,3.5,2.8,60,23
ANT,ARTSC,Anthro in Action ANT369H1-LEC5101,Barac,Victor,Winter,2014,3.6,3.7,4,3.8,3.8,3.4,3.6,2.9,3.8,68,25
ANT,ARTSC,Intro Soc Ant Theory ANT370H1-LEC5101,Wardlow,Holly,Winter,2014,4.2,4.5,4.3,3.9,3.9,3.9,4.3,3.3,4,72,31
ANT,ARTSC,Cultural Property ANT372H1-LEC0101,Krmpotich,Cara,Winter,2014,4.4,4.6,4.8,4.4,4.4,4.3,4.7,2.8,4.5,66,35
ANT,ARTSC,Craft Soc Cult Ant ANT380H1-LEC0101,Satsuka,Shiho,Winter,2014,3.2,3.4,2.8,3.7,3.9,2.7,3.2,3.9,2.8,24,9
ANT,ARTSC,Landscape Archaeology ANT409H1-LEC0101,Duffy,Paul,Winter,2014,4.2,4.1,4.2,4.3,4.1,4,4.1,3.1,4.2,23,10
ANT,ARTSC,Hunter - Gatherers ANT410H1-LEC5101,Bilton,David,Winter,2014,4.3,4.5,4.7,4.2,4.3,4.3,4.5,3.7,4,18,6
ANT,ARTSC,Adv Archaeol Theory ANT411H1-LEC0101,Swenson,Edward,Winter,2014,4.6,4.4,4.2,4,4.2,4,4.6,4.3,4.2,22,12
ANT,ARTSC,Arch of Inequality ANT420H1-LEC0101,Creese,John,Winter,2014,3.7,3.8,3.9,3.6,3.3,3.3,3.7,3.4,3.5,27,18
ANT,ARTSC,Lang in Ant Thought ANT425H1-LEC0101,Luong,Hy,Winter,2014,4.5,4.5,4.8,4.2,4,4.3,4.5,3.3,4.4,19,13
ANT,ARTSC,Health  Diet & Dis ANT434H1-LEC0101,Pfeiffer,Susan,Winter,2014,4.1,4,3.9,3.9,3.5,3.5,4.2,3.5,3.5,29,13
ANT,ARTSC,Anthropol Childcare ANT435H1-LEC0101,Sellen,Daniel,Winter,2014,4.5,4,4.7,4.5,4.5,4.1,4.7,3.1,4.5,24,11
ANT,ARTSC,Prim Ecol and Soc. Behavior ANT436H1-LEC0101,Lehman,Shawn,Winter,2014,4.2,4.4,4.4,4,4.3,4.1,4.7,2.8,4.4,26,11
ANT,ARTSC,Global Women Health ANT460H1-LEC0101,Wardlow,Holly,Winter,2014,4.5,4.5,4.9,4.5,4.8,4.4,4.6,3,4.5,26,13
ANT,ARTSC,Japan in Global Cont ANT472H1-LEC0101,Satsuka,Shiho,Winter,2014,3.8,4,3.3,4,3.9,3.3,3.8,3.2,3.8,22,12
ANT,ARTSC,Spec Topic Soc Cult ANT484H1-LEC0101,Boddy,Janice,Winter,2014,3.9,4.2,4.4,4.1,3.9,3.8,4.6,3.7,4.1,23,9
ANT,ARTSC,Archaeological Lab ARH312Y1-LEC0101,Millson,Dana,Winter,2014,3.2,3.4,3.2,3,3,2.4,3,4,3,12,5
ANT,ARTSC,Prehistory Near East ARH360H1-LEC5101,Stewart,Sarah,Winter,2014,4.1,4.1,4.6,4.1,4.1,4,4.1,3,3.7,31,8
ANT,ARTSC,Intro Anthropology -ANT100Y1-LEC5101,Friesen,T,Winter,2013,3.5,3.7,2.8,3.3,3.4,3.2,N/A,2.7,3.4,995,459
ANT,ARTSC,Intro Anthropology -ANT100Y1-LEC5101,Kalmar,Ivan,Winter,2013,3.5,3.7,4.4,3.3,3.4,3.2,N/A,2.7,3.4,995,459
ANT,ARTSC,Intro Anthropology -ANT100Y1-LEC5101,Lehman,Shawn,Winter,2013,3.5,3.7,4.5,3.3,3.4,3.2,N/A,2.7,3.4,995,459
ANT,ARTSC,Intro Anthropology -ANT100Y1-LEC5101,Stinson,James,Winter,2013,3.5,3.7,2.9,3.3,3.4,3.2,N/A,2.7,3.4,995,459
ANT,ARTSC,Intro Archaeology -ANT200Y1-LEC5101,Chazan,Michael,Winter,2013,3.9,4.3,4.3,4,4.1,3.9,N/A,2.8,4.1,298,137
ANT,ARTSC,Nature of Humans -ANT203Y1-LEC5101,McGoogan,Keriann,Winter,2013,3.9,4.1,3.9,3.8,3.8,3.6,N/A,3.1,3.6,193,104
ANT,ARTSC,Ant of Contemp World -ANT204H1-LEC0101,Cohen,Saul,Winter,2013,3.7,3.8,3.8,3.7,3.7,3.4,N/A,3.6,3.3,396,194
ANT,ARTSC,Med Ant Evol Perspec -ANT208H1-LEC0101,Sellen,Daniel,Winter,2013,3.7,3.7,3.6,3.2,3.2,3.2,N/A,2.9,3.4,297,134
ANT,ARTSC,Arch Pacific Nwest -ANT314H1-LEC0101,Coupland,Gary,Winter,2013,4.2,4.4,4.4,4.1,4.2,3.9,N/A,2.9,4.2,54,31
ANT,ARTSC,Ant of Youth Culture -ANT322H1-LEC0101,Danesi,Marcel,Winter,2013,3.8,3.9,4.2,3.8,3.9,3.8,N/A,2.7,4.2,270,117
ANT,ARTSC,Tourism & Global -ANT324H1-LEC0101,Satsuka,Shiho,Winter,2013,3.5,3.7,3.8,3.7,3.9,3.5,N/A,3.3,3.6,73,39
ANT,ARTSC,Lang in Ant Thought -ANT325H1-LEC0101,Luong,Hy,Winter,2013,4.7,4.5,4.7,4.2,4.3,4.5,N/A,3.7,4.7,18,6
ANT,ARTSC,Liv Primate Adapt -ANT333Y1-LEC0101,Lehman,Shawn,Winter,2013,3.9,4.1,4.3,3.6,3.7,3.8,N/A,3.3,3.8,54,36
ANT,ARTSC,Ant of Latin America -ANT340H1-LEC0101,Napolitano,Valentina,Winter,2013,3.6,3.7,3.1,3.1,3.4,2.9,N/A,3.6,2.9,51,32
ANT,ARTSC,Med Ant & Soc Just -ANT358H1-LEC0101,Shohet,Merav,Winter,2013,3.9,4,3.6,3.5,3.5,3.3,N/A,4,3.4,49,30
ANT,ARTSC,Environ & Globaliz -ANT364Y1-LEC0101,Stinson,James,Winter,2013,4.2,4.3,4.2,3.7,3.8,3.7,N/A,3.8,4.1,41,21
ANT,ARTSC,Intro Soc Ant Theory -ANT370H1-LEC0101,Wardlow,Holly,Winter,2013,4.1,4.3,4.6,4.1,4.3,4,N/A,3.2,4.1,71,43
ANT,ARTSC,Human Nutrition Ecol -ANT371H1-LEC0101,Bolt,Laura,Winter,2013,2.7,3,2.8,3.1,3.2,2.4,N/A,3.6,2.6,63,45
ANT,ARTSC,Gift Money Finance -ANT378H1-LEC0101,Song,Je,Winter,2013,3.1,3.2,2.7,2.9,3,2.5,N/A,3.1,2.6,60,30
ANT,ARTSC,Craft Soc Cult Ant -ANT380H1-LEC0101,Barker,Joshua,Winter,2013,4.4,4.3,4.4,4.4,4.3,4.1,N/A,3.8,4.3,25,16
ANT,ARTSC,Lithic Analysis -ANT406H1-LEC0101,Chazan,Michael,Winter,2013,4.1,3.8,4.4,4,4,3.8,N/A,2.5,4.3,21,12
ANT,ARTSC,Adv Archaeol Theory -ANT411H1-LEC0101,Swenson,Edward,Winter,2013,5,5,5,4.3,4.7,4.7,N/A,4.7,4.3,12,6
ANT,ARTSC,Faunal Archaeo - Osteo -ANT415Y1-LEC0101,Friesen,T,Winter,2013,4.9,4.8,4.9,4.9,4.8,4.9,N/A,4.1,4.5,10,8
ANT,ARTSC,Health  Diet & Dis -ANT434H1-LEC0101,Pfeiffer,Susan,Winter,2013,4.4,4.5,4.4,4.1,4,4.1,N/A,3.7,4.3,24,15
ANT,ARTSC,Love Sex & Marriage -ANT441H1-LEC0101,Ruiz,Xochitl,Winter,2013,4.7,4.6,4.7,4.4,4.6,4.4,N/A,4.1,4.5,20,14
ANT,ARTSC,Ant of Material Cult -ANT457H1-LEC0101,Forni,Silvia,Winter,2013,4.4,4.4,4.5,4.4,4.6,4.4,N/A,3.3,4.5,22,13
ANT,ARTSC,Global Women Health -ANT460H1-LEC0101,Maxwell,Krista,Winter,2013,4.7,4.8,4.6,4.9,4.7,4.4,N/A,3.7,4.4,20,14
ANT,ARTSC,Special Topics -ANT480H1-LEC0101,Dagtas,Mahiye,Winter,2013,4.8,4.8,4.7,4.7,4.7,4.3,N/A,3.5,4.3,7,6
ANT,ARTSC,Spec Top: Bio Anthro -ANT481H1-LEC5101,Merritt,Catherine,Winter,2013,4.1,4.3,4.6,4.4,4.1,3.9,N/A,3.6,4.1,22,12
ANT,ARTSC,Spec Topic Soc Cult -ANT484H1-LEC5101,Sikstrom,Laura,Winter,2013,4.6,4.4,4.6,4.3,4.6,4.1,N/A,3.4,4.3,19,10
ANT,ARTSC,Arch Ethics & Public -ARH309H1-LEC0101,Jennings,Justin,Winter,2013,4.1,4.1,4.3,3.7,3.8,3.8,N/A,3,4.1,42,27
ANT,ARTSC,Archaeological Lab -ARH312Y1-LEC0101,Macdonald,Danielle,Winter,2013,3.9,4.2,4.5,4,4,4,N/A,3.4,4.2,25,13
ANT,ARTSC,Spec Top: Archaeology -ARH482H1-LEC0101,Duffy,Paul,Winter,2013,3.7,3.6,3.7,3.8,3.9,3.4,N/A,3.9,3.6,18,16
ANT,ARTSC,Language & Gender -JAL355H1-LEC0101,Riskedahl,Diane,Winter,2013,3.9,3.8,4.2,3.8,3.8,3.5,N/A,3.4,3.7,46,22
ANT,ARTSC,Ant of Contemp World ANT204H1-LEC0101,Dave,Prakruti,Fall,2013,3.9,3.7,4,3.3,3.3,3.3,4.1,3.6,3.6,228,83
ANT,ARTSC,Language & Society ANT253H1-LEC5101,Danesi,Marcel,Fall,2013,3.7,3.8,4.3,3.6,3.7,3.6,4.5,2.6,4.1,462,134
ANT,ARTSC,Anc Cultures of Andes ANT320H1-LEC0101,Swenson,Edward,Fall,2013,4.5,4.5,4.6,4.5,4.4,4.3,4.8,3.8,4.1,50,22
ANT,ARTSC,Tourism & Global ANT324H1-LEC0101,Satsuka,Shiho,Fall,2013,3.9,4,3.6,4,3.9,3.4,3.7,3.2,3.6,74,27
ANT,ARTSC,Lang Power Structure ANT329H1-LEC0101,Luong,Hy,Fall,2013,4.4,4.5,4.3,4.1,4.4,4.1,4.4,2.8,4.4,57,19
ANT,ARTSC,Human Skeletal Biol ANT334H1-LEC0101,Pfeiffer,Susan,Fall,2013,4.4,4.5,4.5,4.1,4,4.1,4.6,3.8,4.4,54,13
ANT,ARTSC,Human Evolution ANT335Y1-LEC0101,Begun,David,Fall,2013,4.3,4.1,4,3.7,3.6,3.5,3.8,3.4,3.8,57,20
ANT,ARTSC,Evol Anth Theory ANT336H1-LEC0101,Pfeiffer,Susan,Fall,2013,4.3,4.3,4.8,3.8,4.1,4.1,4.7,3.3,4.2,54,18
ANT,ARTSC,China in Transition ANT341H1-LEC0101,Wu,Yiching,Fall,2013,3.2,3,2.7,3.2,3.2,2.3,3.4,3.5,2.3,32,12
ANT,ARTSC,Metropolis: Global Cities ANT347Y1-LEC0101,Barker,Joshua,Fall,2013,3.4,3.6,3.3,3.4,3.3,3.1,3.3,3.3,3.4,76,26
ANT,ARTSC,Anthrop of Health ANT348H1-LEC0101,Maxwell,Krista,Fall,2013,4.1,4.1,3.8,3.9,3.9,3.7,3.9,3.4,3.7,61,35
ANT,ARTSC,Rethink Development ANT374H1-LEC5101,Li,Tania,Fall,2013,4,3.9,3.8,3.7,3.6,3.6,4.1,3.8,3.8,73,27
ANT,ARTSC,Inka & Aztec States ANT407H1-LEC0101,Mosher,Matthew,Fall,2013,3.8,3.7,4.3,3.8,3.7,3.5,4.2,3.8,3.7,13,6
ANT,ARTSC,West Views of Non-West ANT426H1-LEC0101,Kalmar,Ivan,Fall,2013,4.6,4.8,4.7,4.3,4.5,4.4,4.8,3.2,4.6,22,13
ANT,ARTSC,Primate Cons Biology ANT430H1-LEC0101,Lehman,Shawn,Fall,2013,4.6,4.5,4.9,4.1,4.2,4.3,4.9,2.7,4.4,24,9
ANT,ARTSC,Anthr and Human Rights ANT452H1-LEC0101,Levin,Michael,Fall,2013,4.3,4.3,3.7,3.5,3.5,3.7,4,3.3,4,16,6
ANT,ARTSC,Anthro of Affect ANT462H1-LEC0101,Dave,Prakruti,Fall,2013,4.9,4.5,4.4,4.6,4.6,4.2,4.6,3.3,4.5,24,13
ANT,ARTSC,Ethnography of Univ ANT473H1-LEC0101,Li,Tania,Fall,2013,4.4,4.4,4.6,5,5,4.6,5,3.6,4.6,8,5
ANT,ARTSC,Reading Ethnography ANT475H1-LEC0101,Napolitano,Valentina,Fall,2013,4.5,4.4,4.1,4,4.3,4.1,4.3,4.1,4.3,16,8
ANT,ARTSC,Transnational Korea ANT477H1-LEC0101,Song,Jesook,Fall,2013,3.9,3.7,3.6,3.6,3.4,3.3,3.4,3.4,3.4,14,9
ANT,ARTSC,Special Topics ANT480H1-LEC0101,Boddy,Janice,Fall,2013,4.6,4.7,4.4,4.7,4.5,4.4,4.6,3.9,4.5,22,15
ANT,ARTSC,Socio-Cult Rsch Sem ANT486H1-LEC0101,Maxwell,Krista,Fall,2013,4.5,4.5,4.2,4.2,4.4,4.1,3.8,3.5,4.2,13,10
ANT,ARTSC,Archaeological Inter ARH305H1-LEC0101,Coupland,Gary,Fall,2013,3.7,4.3,3.9,4,4.2,3.5,3.8,3.4,3.5,67,27
ANT,ARTSC,Arch Ethics & Public ARH309H1-LEC0101,Jennings,Justin,Fall,2013,4.3,4.2,4.7,3.6,3.7,4.1,4.7,2.9,4.4,59,24
ANT,ARTSC,Spec Top: Archaeology ARH482H1-LEC0101,Bikoulis,Peter,Fall,2013,4.3,4.3,4.2,4.7,4.8,4,4.5,3,4,17,6
ANT,ARTSC,Language & Gender JAL355H1-LEC0101,Riskedahl,Diane,Fall,2013,3.7,3.8,3.8,3.8,4.1,3.3,3.8,3.2,3.5,36,18
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101,Friesen,T,Winter,2015,3.7,3.9,3.2,3.4,3.4,3.5,3.2,2.8,3.6,773,202
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101,Kalmar,Ivan,Winter,2015,3.7,3.9,4.3,3.4,3.4,3.5,4.4,2.8,3.6,773,202
ANT,ARTSC,Intro Anthropology ANT100Y1-Y-LEC5101,Lehman,Shawn,Winter,2015,3.7,3.9,4.3,3.4,3.4,3.5,4.5,2.8,3.6,773,202
ANT,ARTSC,Intro Archaeology ANT200Y1-Y-LEC5101,Patton,Anna,Winter,2015,3.4,3.9,3.1,3.7,3.7,3.3,3.3,2.9,3.4,188,41
ANT,ARTSC,Nature of Humans ANT203Y1-Y-LEC5101,Reid,Michael,Winter,2015,4.2,4.4,4.7,4.2,4.1,4.3,4.8,2.9,4.3,151,50
ANT,ARTSC,Language & Society ANT253H1-S-LEC5101,Danesi,Marcel,Winter,2015,4.1,4.2,4.5,3.9,4,4.1,4.5,2.5,4.3,447,109
ANT,ARTSC,Arch East N Amer ANT317H1-S-LEC0101,Patton,Anna,Winter,2015,4.2,4.5,4.6,4,4.1,4.5,4.3,3.1,4.2,41,11
ANT,ARTSC,Liv Primate Adapt ANT333Y1-Y-LEC0101,Reid,Michael,Winter,2015,3.9,4.1,4.7,3.7,3.4,3.8,4.7,3.1,3.9,53,29
